member_casual,start_hour,n,avg_duration,day_of_week
casual,2021-09-10 23:00:00,474,22.08146976090014,Fri
casual,2021-09-11 00:00:00,454,30.926541850220264,Sat
casual,2021-09-11 01:00:00,361,21.41421975992613,Sat
casual,2021-09-11 02:00:00,205,17.533008130081303,Sat
casual,2021-09-11 03:00:00,108,22.542283950617286,Sat
casual,2021-09-11 04:00:00,58,26.70316091954023,Sat
casual,2021-09-11 05:00:00,55,16.03060606060606,Sat
casual,2021-09-11 06:00:00,142,27.88568075117371,Sat
casual,2021-09-11 07:00:00,196,25.307312925170066,Sat
casual,2021-09-11 08:00:00,429,29.257070707070707,Sat
casual,2021-09-11 09:00:00,708,32.92325800376648,Sat
casual,2021-09-11 10:00:00,1054,30.479411764705883,Sat
casual,2021-09-11 11:00:00,1287,33.13039368039368,Sat
casual,2021-09-11 12:00:00,1462,30.523529411764706,Sat
casual,2021-09-11 13:00:00,1517,29.229575917380796,Sat
casual,2021-09-11 14:00:00,1448,43.70050644567219,Sat
casual,2021-09-11 15:00:00,1451,34.38694004135079,Sat
casual,2021-09-11 16:00:00,1425,28.454678362573098,Sat
casual,2021-09-11 17:00:00,1440,29.41408564814815,Sat
casual,2021-09-11 18:00:00,1449,29.812721417069245,Sat
casual,2021-09-11 19:00:00,1048,30.521882951653943,Sat
casual,2021-09-11 20:00:00,820,28.125182926829268,Sat
casual,2021-09-11 21:00:00,756,30.02442680776014,Sat
casual,2021-09-11 22:00:00,909,27.401980198019803,Sat
casual,2021-09-11 23:00:00,765,40.08862745098039,Sat
casual,2021-09-12 00:00:00,583,26.20771869639794,Sun
casual,2021-09-12 01:00:00,392,22.06262755102041,Sun
casual,2021-09-12 02:00:00,326,54.95720858895706,Sun
casual,2021-09-12 03:00:00,151,50.44172185430464,Sun
casual,2021-09-12 04:00:00,102,33.4735294117647,Sun
casual,2021-09-12 05:00:00,82,19.66951219512195,Sun
casual,2021-09-12 06:00:00,89,23.287078651685395,Sun
casual,2021-09-12 07:00:00,156,30.350641025641025,Sun
casual,2021-09-12 08:00:00,294,24.34563492063492,Sun
casual,2021-09-12 09:00:00,531,30.76271186440678,Sun
casual,2021-09-12 10:00:00,884,27.76510180995475,Sun
casual,2021-09-12 11:00:00,1198,29.663800779076237,Sun
casual,2021-09-12 12:00:00,1199,36.531345565749234,Sun
casual,2021-09-12 13:00:00,1177,30.096714811668082,Sun
casual,2021-09-12 14:00:00,1139,31.10459467369037,Sun
casual,2021-09-12 15:00:00,1258,29.705392156862747,Sun
casual,2021-09-12 16:00:00,1187,32.05334175793316,Sun
casual,2021-09-12 17:00:00,1132,30.19199057714959,Sun
casual,2021-09-12 18:00:00,938,32.43271144278607,Sun
casual,2021-09-12 19:00:00,685,28.514233576642336,Sun
casual,2021-09-12 20:00:00,490,35.58336734693878,Sun
casual,2021-09-12 21:00:00,475,34.19831578947368,Sun
casual,2021-09-12 22:00:00,510,22.239117647058823,Sun
casual,2021-09-12 23:00:00,182,30.33598901098901,Sun
casual,2021-09-13 00:00:00,110,36.66712121212121,Mon
casual,2021-09-13 01:00:00,68,17.249264705882354,Mon
casual,2021-09-13 02:00:00,49,21.758163265306123,Mon
casual,2021-09-13 03:00:00,33,49.016666666666666,Mon
casual,2021-09-13 04:00:00,51,17.929738562091504,Mon
casual,2021-09-13 05:00:00,63,13.102645502645503,Mon
casual,2021-09-13 06:00:00,159,17.374842767295597,Mon
casual,2021-09-13 07:00:00,288,17.255266203703705,Mon
casual,2021-09-13 08:00:00,334,22.855938123752495,Mon
casual,2021-09-13 09:00:00,325,30.76651282051282,Mon
casual,2021-09-13 10:00:00,343,37.21132167152575,Mon
casual,2021-09-13 11:00:00,422,42.12654028436019,Mon
casual,2021-09-13 12:00:00,492,26.70328590785908,Mon
casual,2021-09-13 13:00:00,472,28.51973870056497,Mon
casual,2021-09-13 14:00:00,531,24.458474576271186,Mon
casual,2021-09-13 15:00:00,608,28.561184210526317,Mon
casual,2021-09-13 16:00:00,731,21.616393068855448,Mon
casual,2021-09-13 17:00:00,986,26.993999323867477,Mon
casual,2021-09-13 18:00:00,924,20.053896103896104,Mon
casual,2021-09-13 19:00:00,729,22.439643347050755,Mon
casual,2021-09-13 20:00:00,442,21.44709653092006,Mon
casual,2021-09-13 21:00:00,312,61.47110042735043,Mon
casual,2021-09-13 22:00:00,260,22.318782051282053,Mon
casual,2021-09-13 23:00:00,193,31.55483592400691,Mon
casual,2021-09-14 00:00:00,78,34.19337606837607,Tue
casual,2021-09-14 01:00:00,43,30.46589147286822,Tue
casual,2021-09-14 02:00:00,37,25.01846846846847,Tue
casual,2021-09-14 03:00:00,26,48.767307692307696,Tue
casual,2021-09-14 04:00:00,33,11.962121212121213,Tue
casual,2021-09-14 05:00:00,61,25.547814207650273,Tue
casual,2021-09-14 06:00:00,151,13.374503311258279,Tue
casual,2021-09-14 07:00:00,318,14.483700209643606,Tue
casual,2021-09-14 08:00:00,404,16.238366336633664,Tue
casual,2021-09-14 09:00:00,335,22.897910447761195,Tue
casual,2021-09-14 10:00:00,291,22.71575028636884,Tue
casual,2021-09-14 11:00:00,366,23.6261839708561,Tue
casual,2021-09-14 12:00:00,435,28.434061302681993,Tue
casual,2021-09-14 13:00:00,459,26.510893246187365,Tue
casual,2021-09-14 14:00:00,457,28.299489423778265,Tue
casual,2021-09-14 15:00:00,576,25.298929398148147,Tue
casual,2021-09-14 16:00:00,701,24.174465049928674,Tue
casual,2021-09-14 17:00:00,1047,21.05948742438714,Tue
casual,2021-09-14 18:00:00,1048,22.144974554707378,Tue
casual,2021-09-14 19:00:00,764,24.449934554973822,Tue
casual,2021-09-14 20:00:00,479,24.442727905358385,Tue
casual,2021-09-14 21:00:00,431,17.150696055684456,Tue
casual,2021-09-14 22:00:00,321,15.552751817237798,Tue
casual,2021-09-14 23:00:00,190,21.733508771929824,Tue
casual,2021-09-15 00:00:00,99,29.23097643097643,Wed
casual,2021-09-15 01:00:00,51,52.08660130718955,Wed
casual,2021-09-15 02:00:00,44,24.683333333333334,Wed
casual,2021-09-15 03:00:00,29,18.00632183908046,Wed
casual,2021-09-15 04:00:00,25,16.272,Wed
casual,2021-09-15 05:00:00,68,25.028186274509803,Wed
casual,2021-09-15 06:00:00,151,15.516887417218543,Wed
casual,2021-09-15 07:00:00,345,16.906473429951692,Wed
casual,2021-09-15 08:00:00,403,15.3055417700579,Wed
casual,2021-09-15 09:00:00,345,21.091256038647344,Wed
casual,2021-09-15 10:00:00,343,27.171914480077746,Wed
casual,2021-09-15 11:00:00,419,32.16579156722355,Wed
casual,2021-09-15 12:00:00,494,31.32408906882591,Wed
casual,2021-09-15 13:00:00,552,30.41213768115942,Wed
casual,2021-09-15 14:00:00,568,29.94325117370892,Wed
casual,2021-09-15 15:00:00,611,67.58207855973814,Wed
casual,2021-09-15 16:00:00,821,29.357815671944785,Wed
casual,2021-09-15 17:00:00,1200,22.172597222222223,Wed
casual,2021-09-15 18:00:00,1103,21.239105469930493,Wed
casual,2021-09-15 19:00:00,843,22.347232107552394,Wed
casual,2021-09-15 20:00:00,556,22.76720623501199,Wed
casual,2021-09-15 21:00:00,431,21.01357308584687,Wed
casual,2021-09-15 22:00:00,439,23.054555808656037,Wed
casual,2021-09-15 23:00:00,278,24.37835731414868,Wed
casual,2021-09-16 00:00:00,135,33.24765432098766,Thu
casual,2021-09-16 01:00:00,82,37.642479674796746,Thu
casual,2021-09-16 02:00:00,39,21.487606837606837,Thu
casual,2021-09-16 03:00:00,28,50.01726190476191,Thu
casual,2021-09-16 04:00:00,33,16.30909090909091,Thu
casual,2021-09-16 05:00:00,65,12.865897435897436,Thu
casual,2021-09-16 06:00:00,169,17.003057199211046,Thu
casual,2021-09-16 07:00:00,323,16.71171310629515,Thu
casual,2021-09-16 08:00:00,396,15.481018518518518,Thu
casual,2021-09-16 09:00:00,331,21.38580060422961,Thu
casual,2021-09-16 10:00:00,351,23.90014245014245,Thu
casual,2021-09-16 11:00:00,453,33.82277409860191,Thu
casual,2021-09-16 12:00:00,548,34.02801094890511,Thu
casual,2021-09-16 13:00:00,587,26.956161272004543,Thu
casual,2021-09-16 14:00:00,613,27.864518760195757,Thu
casual,2021-09-16 15:00:00,683,26.096583699365546,Thu
casual,2021-09-16 16:00:00,900,29.427796296296297,Thu
casual,2021-09-16 17:00:00,1355,23.468228782287824,Thu
casual,2021-09-16 18:00:00,1212,26.1845297029703,Thu
casual,2021-09-16 19:00:00,959,23.297653806047965,Thu
casual,2021-09-16 20:00:00,679,24.164727540500735,Thu
casual,2021-09-16 21:00:00,768,22.966970486111112,Thu
casual,2021-09-16 22:00:00,884,22.153355957767722,Thu
casual,2021-09-16 23:00:00,623,23.5053772070626,Thu
casual,2021-09-17 00:00:00,377,28.50340406719717,Fri
casual,2021-09-17 01:00:00,215,25.739534883720932,Fri
casual,2021-09-17 02:00:00,98,19.303401360544218,Fri
casual,2021-09-17 03:00:00,51,16.899019607843137,Fri
casual,2021-09-17 04:00:00,61,19.12896174863388,Fri
casual,2021-09-17 05:00:00,81,19.168106995884774,Fri
casual,2021-09-17 06:00:00,197,25.775803722504232,Fri
casual,2021-09-17 07:00:00,312,17.78915598290598,Fri
casual,2021-09-17 08:00:00,388,23.837972508591065,Fri
casual,2021-09-17 09:00:00,375,22.3368,Fri
casual,2021-09-17 10:00:00,551,30.43073200241984,Fri
casual,2021-09-17 11:00:00,684,31.34909844054581,Fri
casual,2021-09-17 12:00:00,769,26.03407022106632,Fri
casual,2021-09-17 13:00:00,905,37.76355432780847,Fri
casual,2021-09-17 14:00:00,964,27.99021438450899,Fri
casual,2021-09-17 15:00:00,1071,25.772611266728912,Fri
casual,2021-09-17 16:00:00,1232,24.424864718614717,Fri
casual,2021-09-17 17:00:00,1345,26.46260223048327,Fri
casual,2021-09-17 18:00:00,1246,30.165823970037454,Fri
casual,2021-09-17 19:00:00,568,23.137734741784037,Fri
casual,2021-09-17 20:00:00,308,20.07797619047619,Fri
casual,2021-09-17 21:00:00,460,21.914927536231882,Fri
casual,2021-09-17 22:00:00,616,25.233170995670996,Fri
casual,2021-09-17 23:00:00,737,45.96716417910448,Fri
casual,2021-09-18 00:00:00,610,26.53379781420765,Sat
casual,2021-09-18 01:00:00,483,21.118288474810214,Sat
casual,2021-09-18 02:00:00,255,23.819477124183006,Sat
casual,2021-09-18 03:00:00,118,27.518502824858757,Sat
casual,2021-09-18 04:00:00,73,42.906392694063925,Sat
casual,2021-09-18 05:00:00,63,17.235714285714284,Sat
casual,2021-09-18 06:00:00,116,23.444109195402298,Sat
casual,2021-09-18 07:00:00,197,20.616666666666667,Sat
casual,2021-09-18 08:00:00,381,35.173447069116364,Sat
casual,2021-09-18 09:00:00,631,30.546249339672478,Sat
casual,2021-09-18 10:00:00,952,29.31172969187675,Sat
casual,2021-09-18 11:00:00,1203,31.861873095040178,Sat
casual,2021-09-18 12:00:00,1437,32.42326606355834,Sat
casual,2021-09-18 13:00:00,1565,31.733482428115018,Sat
casual,2021-09-18 14:00:00,1589,35.583301867002305,Sat
casual,2021-09-18 15:00:00,1634,32.69947980416157,Sat
casual,2021-09-18 16:00:00,1503,30.32272122421823,Sat
casual,2021-09-18 17:00:00,1427,29.52793739780425,Sat
casual,2021-09-18 18:00:00,1324,33.72369083585096,Sat
casual,2021-09-18 19:00:00,948,25.45928270042194,Sat
casual,2021-09-18 20:00:00,653,27.381010719754975,Sat
casual,2021-09-18 21:00:00,688,27.03793604651163,Sat
casual,2021-09-18 22:00:00,966,28.73416149068323,Sat
casual,2021-09-18 23:00:00,1071,31.865499533146593,Sat
casual,2021-09-19 00:00:00,859,26.82941404734187,Sun
casual,2021-09-19 01:00:00,514,27.484208819714656,Sun
casual,2021-09-19 02:00:00,320,34.82697916666667,Sun
casual,2021-09-19 03:00:00,195,20.97153846153846,Sun
casual,2021-09-19 04:00:00,130,24.823589743589743,Sun
casual,2021-09-19 05:00:00,97,58.21907216494846,Sun
casual,2021-09-19 06:00:00,118,23.109745762711864,Sun
casual,2021-09-19 07:00:00,213,23.727777777777778,Sun
casual,2021-09-19 08:00:00,309,35.78683926645092,Sun
casual,2021-09-19 09:00:00,660,30.000126262626264,Sun
casual,2021-09-19 10:00:00,1048,32.78026399491094,Sun
casual,2021-09-19 11:00:00,1201,31.28136275326117,Sun
casual,2021-09-19 12:00:00,1110,32.984384384384384,Sun
casual,2021-09-19 13:00:00,1256,33.02136411889597,Sun
casual,2021-09-19 14:00:00,1345,32.69500619578687,Sun
casual,2021-09-19 15:00:00,1592,33.855663735343384,Sun
casual,2021-09-19 16:00:00,1266,26.553409689310165,Sun
casual,2021-09-19 17:00:00,1153,29.331772188493783,Sun
casual,2021-09-19 18:00:00,1063,28.329962370649106,Sun
casual,2021-09-19 19:00:00,793,25.713808322824715,Sun
casual,2021-09-19 20:00:00,535,26.64146417445483,Sun
casual,2021-09-19 21:00:00,486,25.441152263374487,Sun
casual,2021-09-19 22:00:00,425,29.13356862745098,Sun
casual,2021-09-19 23:00:00,208,31.554807692307694,Sun
casual,2021-09-20 00:00:00,135,20.27259259259259,Mon
casual,2021-09-20 01:00:00,101,43.91320132013201,Mon
casual,2021-09-20 02:00:00,60,18.140833333333333,Mon
casual,2021-09-20 03:00:00,38,20.47938596491228,Mon
casual,2021-09-20 04:00:00,38,32.376754385964915,Mon
casual,2021-09-20 05:00:00,72,14.472685185185185,Mon
casual,2021-09-20 06:00:00,138,17.432487922705313,Mon
casual,2021-09-20 07:00:00,229,13.289883551673945,Mon
casual,2021-09-20 08:00:00,193,20.0639896373057,Mon
casual,2021-09-20 09:00:00,231,15.840692640692641,Mon
casual,2021-09-20 10:00:00,268,23.620833333333334,Mon
casual,2021-09-20 11:00:00,336,24.270833333333332,Mon
casual,2021-09-20 12:00:00,394,24.152072758037225,Mon
casual,2021-09-20 13:00:00,430,27.36294573643411,Mon
casual,2021-09-20 14:00:00,461,29.69931308749096,Mon
casual,2021-09-20 15:00:00,586,25.85366894197952,Mon
casual,2021-09-20 16:00:00,710,23.303779342723004,Mon
casual,2021-09-20 17:00:00,930,21.35435483870968,Mon
casual,2021-09-20 18:00:00,892,21.911733931240658,Mon
casual,2021-09-20 19:00:00,652,26.23780674846626,Mon
casual,2021-09-20 20:00:00,394,26.19386632825719,Mon
casual,2021-09-20 21:00:00,343,22.280077745383867,Mon
casual,2021-09-20 22:00:00,334,21.910429141716566,Mon
casual,2021-09-20 23:00:00,130,19.65628205128205,Mon
casual,2021-09-21 00:00:00,89,26.30112359550562,Tue
casual,2021-09-21 01:00:00,34,31.22107843137255,Tue
casual,2021-09-21 02:00:00,25,17.316666666666666,Tue
casual,2021-09-21 03:00:00,18,14.503703703703703,Tue
casual,2021-09-21 04:00:00,12,10.3375,Tue
casual,2021-09-21 05:00:00,39,11.003418803418803,Tue
casual,2021-09-21 06:00:00,139,14.32074340527578,Tue
casual,2021-09-21 07:00:00,211,11.758846761453396,Tue
casual,2021-09-21 08:00:00,166,11.040763052208835,Tue
casual,2021-09-21 09:00:00,165,15.199292929292929,Tue
casual,2021-09-21 10:00:00,213,24.812676056338027,Tue
casual,2021-09-21 11:00:00,271,24.890774907749076,Tue
casual,2021-09-21 12:00:00,371,28.09811320754717,Tue
casual,2021-09-21 13:00:00,365,23.108173515981736,Tue
casual,2021-09-21 14:00:00,419,24.005529037390613,Tue
casual,2021-09-21 15:00:00,455,23.2714652014652,Tue
casual,2021-09-21 16:00:00,585,20.885811965811964,Tue
casual,2021-09-21 17:00:00,778,31.40507712082262,Tue
casual,2021-09-21 18:00:00,733,19.4793769895407,Tue
casual,2021-09-21 19:00:00,468,20.479700854700855,Tue
casual,2021-09-21 20:00:00,374,20.89795008912656,Tue
casual,2021-09-21 21:00:00,326,15.81840490797546,Tue
casual,2021-09-21 22:00:00,255,19.07875816993464,Tue
casual,2021-09-21 23:00:00,149,13.962304250559285,Tue
casual,2021-09-22 00:00:00,63,15.471693121693121,Wed
casual,2021-09-22 01:00:00,39,17.97008547008547,Wed
casual,2021-09-22 02:00:00,19,15.953508771929824,Wed
casual,2021-09-22 03:00:00,14,10.655952380952382,Wed
casual,2021-09-22 04:00:00,6,9.561111111111112,Wed
casual,2021-09-22 05:00:00,31,11.114516129032259,Wed
casual,2021-09-22 06:00:00,89,11.24812734082397,Wed
casual,2021-09-22 07:00:00,226,10.610029498525074,Wed
casual,2021-09-22 08:00:00,238,13.923039215686275,Wed
casual,2021-09-22 09:00:00,149,20.255257270693512,Wed
casual,2021-09-22 10:00:00,142,31.730868544600938,Wed
casual,2021-09-22 11:00:00,218,19.904969418960246,Wed
casual,2021-09-22 12:00:00,256,22.871223958333335,Wed
casual,2021-09-22 13:00:00,288,23.713483796296295,Wed
casual,2021-09-22 14:00:00,330,19.1820202020202,Wed
casual,2021-09-22 15:00:00,388,24.0713058419244,Wed
casual,2021-09-22 16:00:00,505,19.622541254125412,Wed
casual,2021-09-22 17:00:00,728,19.472413003663004,Wed
casual,2021-09-22 18:00:00,705,18.73066193853428,Wed
casual,2021-09-22 19:00:00,459,15.507371096586782,Wed
casual,2021-09-22 20:00:00,324,17.495833333333334,Wed
casual,2021-09-22 21:00:00,331,14.347432024169184,Wed
casual,2021-09-22 22:00:00,253,13.05125164690382,Wed
casual,2021-09-22 23:00:00,143,13.457925407925408,Wed
casual,2021-09-23 00:00:00,104,24.128205128205128,Thu
casual,2021-09-23 01:00:00,65,16.64794871794872,Thu
casual,2021-09-23 02:00:00,38,53.954385964912284,Thu
casual,2021-09-23 03:00:00,19,27.941228070175438,Thu
casual,2021-09-23 04:00:00,28,12.92797619047619,Thu
casual,2021-09-23 05:00:00,48,13.013541666666667,Thu
casual,2021-09-23 06:00:00,113,12.300294985250737,Thu
casual,2021-09-23 07:00:00,264,12.66395202020202,Thu
casual,2021-09-23 08:00:00,289,14.548039215686275,Thu
casual,2021-09-23 09:00:00,214,27.654205607476637,Thu
casual,2021-09-23 10:00:00,214,23.639408099688474,Thu
casual,2021-09-23 11:00:00,255,20.558039215686275,Thu
casual,2021-09-23 12:00:00,342,22.056286549707604,Thu
casual,2021-09-23 13:00:00,333,24.647047047047046,Thu
casual,2021-09-23 14:00:00,428,23.067795950155762,Thu
casual,2021-09-23 15:00:00,475,25.435649122807018,Thu
casual,2021-09-23 16:00:00,615,22.622628726287264,Thu
casual,2021-09-23 17:00:00,935,24.769411764705882,Thu
casual,2021-09-23 18:00:00,913,19.04101861993428,Thu
casual,2021-09-23 19:00:00,637,17.793014128728416,Thu
casual,2021-09-23 20:00:00,416,17.124759615384615,Thu
casual,2021-09-23 21:00:00,336,17.93139880952381,Thu
casual,2021-09-23 22:00:00,378,15.348633156966491,Thu
casual,2021-09-23 23:00:00,216,18.054475308641976,Thu
casual,2021-09-24 00:00:00,152,13.018530701754386,Fri
casual,2021-09-24 01:00:00,89,17.347191011235953,Fri
casual,2021-09-24 02:00:00,66,15.02020202020202,Fri
casual,2021-09-24 03:00:00,40,12.331666666666667,Fri
casual,2021-09-24 04:00:00,36,316.6240740740741,Fri
casual,2021-09-24 05:00:00,59,12.4090395480226,Fri
casual,2021-09-24 06:00:00,168,15.633035714285715,Fri
casual,2021-09-24 07:00:00,268,14.665111940298507,Fri
casual,2021-09-24 08:00:00,339,16.524041297935103,Fri
casual,2021-09-24 09:00:00,329,21.212512664640325,Fri
casual,2021-09-24 10:00:00,393,27.74563189143342,Fri
casual,2021-09-24 11:00:00,556,31.309502398081534,Fri
casual,2021-09-24 12:00:00,683,24.709053196681307,Fri
casual,2021-09-24 13:00:00,752,27.59078014184397,Fri
casual,2021-09-24 14:00:00,762,25.42338145231846,Fri
casual,2021-09-24 15:00:00,955,24.769424083769632,Fri
casual,2021-09-24 16:00:00,1110,25.695,Fri
casual,2021-09-24 17:00:00,1305,22.320549169859515,Fri
casual,2021-09-24 18:00:00,1073,19.257455731593662,Fri
casual,2021-09-24 19:00:00,737,20.520646766169154,Fri
casual,2021-09-24 20:00:00,498,22.842369477911646,Fri
casual,2021-09-24 21:00:00,495,18.188754208754208,Fri
casual,2021-09-24 22:00:00,523,26.353186743148502,Fri
casual,2021-09-24 23:00:00,176,24.89782196969697,Fri
casual,2021-09-25 00:00:00,211,19.61137440758294,Sat
casual,2021-09-25 01:00:00,205,15.273577235772358,Sat
casual,2021-09-25 02:00:00,116,27.102298850574712,Sat
casual,2021-09-25 03:00:00,80,53.88791666666667,Sat
casual,2021-09-25 04:00:00,45,16.592962962962964,Sat
casual,2021-09-25 05:00:00,69,15.981159420289854,Sat
casual,2021-09-25 06:00:00,116,23.33376436781609,Sat
casual,2021-09-25 07:00:00,249,21.555488621151273,Sat
casual,2021-09-25 08:00:00,635,25.64498687664042,Sat
casual,2021-09-25 09:00:00,819,48.83304843304843,Sat
casual,2021-09-25 10:00:00,996,32.21557898259706,Sat
casual,2021-09-25 11:00:00,1119,34.448302055406614,Sat
casual,2021-09-25 12:00:00,1229,28.280146460537022,Sat
casual,2021-09-25 13:00:00,1292,31.266834365325078,Sat
casual,2021-09-25 14:00:00,1303,27.89641852136096,Sat
casual,2021-09-25 15:00:00,1498,29.381108144192257,Sat
casual,2021-09-25 16:00:00,1468,27.802395549500453,Sat
casual,2021-09-25 17:00:00,1496,25.6524064171123,Sat
casual,2021-09-25 18:00:00,1249,21.798638911128904,Sat
casual,2021-09-25 19:00:00,1070,25.915794392523363,Sat
casual,2021-09-25 20:00:00,618,21.888673139158577,Sat
casual,2021-09-25 21:00:00,581,20.0604991394148,Sat
casual,2021-09-25 22:00:00,614,18.605646036916394,Sat
casual,2021-09-25 23:00:00,646,30.008359133126934,Sat
casual,2021-09-26 00:00:00,508,32.59570209973753,Sun
casual,2021-09-26 01:00:00,372,24.935618279569894,Sun
casual,2021-09-26 02:00:00,228,22.37141812865497,Sun
casual,2021-09-26 03:00:00,119,32.27044817927171,Sun
casual,2021-09-26 04:00:00,93,21.815412186379927,Sun
casual,2021-09-26 05:00:00,84,22.494642857142857,Sun
casual,2021-09-26 06:00:00,104,34.295833333333334,Sun
casual,2021-09-26 07:00:00,165,38.39787878787879,Sun
casual,2021-09-26 08:00:00,287,37.205458768873406,Sun
casual,2021-09-26 09:00:00,524,29.706743002544528,Sun
casual,2021-09-26 10:00:00,858,32.610062160062164,Sun
casual,2021-09-26 11:00:00,1263,31.412984956452892,Sun
casual,2021-09-26 12:00:00,1120,32.95441964285714,Sun
casual,2021-09-26 13:00:00,1222,32.898322422258595,Sun
casual,2021-09-26 14:00:00,1221,34.01152061152061,Sun
casual,2021-09-26 15:00:00,1385,34.418315282791816,Sun
casual,2021-09-26 16:00:00,1229,29.938093300786548,Sun
casual,2021-09-26 17:00:00,1221,26.795386295386294,Sun
casual,2021-09-26 18:00:00,992,28.64929435483871,Sun
casual,2021-09-26 19:00:00,689,22.081059506531204,Sun
casual,2021-09-26 20:00:00,439,30.06579347000759,Sun
casual,2021-09-26 21:00:00,334,25.98063872255489,Sun
casual,2021-09-26 22:00:00,265,21.09685534591195,Sun
casual,2021-09-26 23:00:00,193,19.285492227979276,Sun
casual,2021-09-27 00:00:00,87,61.696360153256705,Mon
casual,2021-09-27 01:00:00,63,17.93174603174603,Mon
casual,2021-09-27 02:00:00,41,32.31829268292683,Mon
casual,2021-09-27 03:00:00,31,14.995698924731183,Mon
casual,2021-09-27 04:00:00,29,15.754597701149425,Mon
casual,2021-09-27 05:00:00,49,10.296258503401361,Mon
casual,2021-09-27 06:00:00,142,14.430281690140845,Mon
casual,2021-09-27 07:00:00,304,15.688212719298246,Mon
casual,2021-09-27 08:00:00,363,16.70261707988981,Mon
casual,2021-09-27 09:00:00,291,24.46769759450172,Mon
casual,2021-09-27 10:00:00,364,31.255494505494504,Mon
casual,2021-09-27 11:00:00,376,29.32003546099291,Mon
casual,2021-09-27 12:00:00,511,27.308969341161124,Mon
casual,2021-09-27 13:00:00,523,28.819949012109625,Mon
casual,2021-09-27 14:00:00,576,26.59945023148148,Mon
casual,2021-09-27 15:00:00,614,29.95439739413681,Mon
casual,2021-09-27 16:00:00,762,22.136417322834646,Mon
casual,2021-09-27 17:00:00,1048,32.78132951653944,Mon
casual,2021-09-27 18:00:00,807,19.37294506402313,Mon
casual,2021-09-27 19:00:00,519,23.914836223506743,Mon
casual,2021-09-27 20:00:00,350,17.59504761904762,Mon
casual,2021-09-27 21:00:00,286,19.08006993006993,Mon
casual,2021-09-27 22:00:00,212,18.642924528301887,Mon
casual,2021-09-27 23:00:00,124,23.941397849462366,Mon
casual,2021-09-28 00:00:00,84,16.670833333333334,Tue
casual,2021-09-28 01:00:00,56,17.340476190476192,Tue
casual,2021-09-28 02:00:00,41,31.026016260162603,Tue
casual,2021-09-28 03:00:00,19,38.392105263157895,Tue
casual,2021-09-28 04:00:00,17,16.4,Tue
casual,2021-09-28 05:00:00,54,10.920987654320987,Tue
casual,2021-09-28 06:00:00,160,12.1609375,Tue
casual,2021-09-28 07:00:00,284,13.79413145539906,Tue
casual,2021-09-28 08:00:00,345,21.22352657004831,Tue
casual,2021-09-28 09:00:00,276,16.348550724637683,Tue
casual,2021-09-28 10:00:00,277,30.620336943441636,Tue
casual,2021-09-28 11:00:00,400,22.78025,Tue
casual,2021-09-28 12:00:00,420,22.221626984126985,Tue
casual,2021-09-28 13:00:00,486,27.36920438957476,Tue
casual,2021-09-28 14:00:00,507,24.689349112426036,Tue
casual,2021-09-28 15:00:00,519,30.579511881824022,Tue
casual,2021-09-28 16:00:00,674,24.64540059347181,Tue
casual,2021-09-28 17:00:00,975,21.988700854700856,Tue
casual,2021-09-28 18:00:00,854,21.072365339578454,Tue
casual,2021-09-28 19:00:00,629,15.86942236354001,Tue
casual,2021-09-28 20:00:00,487,21.547672826830937,Tue
casual,2021-09-28 21:00:00,366,18.153870673952643,Tue
casual,2021-09-28 22:00:00,297,25.100617283950616,Tue
casual,2021-09-28 23:00:00,150,19.333555555555556,Tue
casual,2021-09-29 00:00:00,93,25.78530465949821,Wed
casual,2021-09-29 01:00:00,46,46.655434782608694,Wed
casual,2021-09-29 02:00:00,34,14.85686274509804,Wed
casual,2021-09-29 03:00:00,26,15.171794871794871,Wed
casual,2021-09-29 04:00:00,24,11.036805555555556,Wed
casual,2021-09-29 05:00:00,52,13.673717948717949,Wed
casual,2021-09-29 06:00:00,150,13.109333333333334,Wed
casual,2021-09-29 07:00:00,321,12.940809968847352,Wed
casual,2021-09-29 08:00:00,348,15.272365900383141,Wed
casual,2021-09-29 09:00:00,304,34.226918859649125,Wed
casual,2021-09-29 10:00:00,269,22.447893432465925,Wed
casual,2021-09-29 11:00:00,358,23.12588454376164,Wed
casual,2021-09-29 12:00:00,429,20.29110334110334,Wed
casual,2021-09-29 13:00:00,448,21.98578869047619,Wed
casual,2021-09-29 14:00:00,513,26.18888888888889,Wed
casual,2021-09-29 15:00:00,591,23.183756345177667,Wed
casual,2021-09-29 16:00:00,686,26.38620019436346,Wed
casual,2021-09-29 17:00:00,1005,22.948474295190714,Wed
casual,2021-09-29 18:00:00,982,21.046249151391716,Wed
casual,2021-09-29 19:00:00,692,16.033646435452795,Wed
casual,2021-09-29 20:00:00,453,28.69109639440765,Wed
casual,2021-09-29 21:00:00,400,18.949541666666665,Wed
casual,2021-09-29 22:00:00,384,20.679817708333335,Wed
casual,2021-09-29 23:00:00,198,24.221969696969698,Wed
casual,2021-09-30 00:00:00,114,15.024122807017545,Thu
casual,2021-09-30 01:00:00,59,13.316101694915254,Thu
casual,2021-09-30 02:00:00,38,23.684649122807016,Thu
casual,2021-09-30 03:00:00,21,23.90634920634921,Thu
casual,2021-09-30 04:00:00,24,36.91041666666667,Thu
casual,2021-09-30 05:00:00,50,11.613,Thu
casual,2021-09-30 06:00:00,147,16.435600907029478,Thu
